|cd_ugestora|de_ugestora|dt_ano|cd_receitaorcug|de_receitaorcug|tp_atualizacaoreceita|de_atualizacaoreceita|vl_lancamentoOrc|dt_mesano
491377|201095|Prefeitura Municipal de João Pessoa|2007|17220101|Cota-Parte do ICMS|1|Lançamento de receita|9746251.88|2007-08-01
491392|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|1932640.31|2008-01-01
491393|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|1524718.33|2008-02-01
491394|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|1958211.51|2008-03-01
491395|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|2295067.03|2008-04-01
491396|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|1944989.62|2008-05-01
491397|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|1829454.83|2008-06-01
491398|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|2238142.54|2008-07-01
491399|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|1781881.24|2008-08-01
491400|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|2337301.98|2008-09-01
491401|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|1635855.18|2008-10-01
491402|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|2226760.43|2008-11-01
491403|201095|Prefeitura Municipal de João Pessoa|2008|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|2519581.1|2008-12-01
491429|201095|Prefeitura Municipal de João Pessoa|2007|13250299|REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NÃO VINCULADOS|1|Lançamento de receita|11027.07|2007-05-01
491430|201095|Prefeitura Municipal de João Pessoa|2007|13250299|REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NÃO VINCULADOS|1|Lançamento de receita|9425.27|2007-06-01
491431|201095|Prefeitura Municipal de João Pessoa|2007|13250299|REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NÃO VINCULADOS|1|Lançamento de receita|11593.67|2007-07-01
491432|201095|Prefeitura Municipal de João Pessoa|2007|13250299|REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NÃO VINCULADOS|1|Lançamento de receita|10576.61|2007-08-01
491433|201095|Prefeitura Municipal de João Pessoa|2007|13250299|REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NÃO VINCULADOS|1|Lançamento de receita|8465.58|2007-09-01
491434|201095|Prefeitura Municipal de João Pessoa|2007|13250299|REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NÃO VINCULADOS|1|Lançamento de receita|11280.08|2007-10-01
491435|201095|Prefeitura Municipal de João Pessoa|2007|13250299|REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NÃO VINCULADOS|1|Lançamento de receita|8982.85|2007-11-01
491436|201095|Prefeitura Municipal de João Pessoa|2007|13250299|REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NÃO VINCULADOS|1|Lançamento de receita|7874.05|2007-12-01
491437|201095|Prefeitura Municipal de João Pessoa|2007|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|338967.58|2007-01-01
491438|201095|Prefeitura Municipal de João Pessoa|2007|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|259987.47|2007-02-01
491439|201095|Prefeitura Municipal de João Pessoa|2007|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|342014.74|2007-03-01
491440|201095|Prefeitura Municipal de João Pessoa|2007|13900000|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|1|Lançamento de receita|387998.28|2007-04-01
491735|201095|Prefeitura Municipal de João Pessoa|2004|11211000|TAXA DE LICENCA DE SAÚDE|1|Lançamento de receita|1380.0|2004-01-01
491980|201095|Prefeitura Municipal de João Pessoa|2003|13|TAXA PELA OCUPACAO DE SOLOS E VIAS|1|Lançamento de receita|40387.9|2003-01-01
492019|201095|Prefeitura Municipal de João Pessoa|2003|6|TAXA PELA LOCALIZACAO E ESTABELECIMENTO|1|Lançamento de receita|42.75|2003-03-01
492020|201095|Prefeitura Municipal de João Pessoa|2003|6|TAXA PELA LOCALIZACAO E ESTABELECIMENTO|1|Lançamento de receita|128.25|2003-04-01
492021|201095|Prefeitura Municipal de João Pessoa|2003|19|OUTRAS RECEITAS PATRIMONIAIS|1|Lançamento de receita|190575.02|2003-01-01
492022|201095|Prefeitura Municipal de João Pessoa|2003|19|OUTRAS RECEITAS PATRIMONIAIS|1|Lançamento de receita|319131.26|2003-02-01
492023|201095|Prefeitura Municipal de João Pessoa|2003|19|OUTRAS RECEITAS PATRIMONIAIS|1|Lançamento de receita|337512.94|2003-03-01
492024|201095|Prefeitura Municipal de João Pessoa|2003|19|OUTRAS RECEITAS PATRIMONIAIS|1|Lançamento de receita|338301.69|2003-04-01
492025|201095|Prefeitura Municipal de João Pessoa|2003|19|OUTRAS RECEITAS PATRIMONIAIS|1|Lançamento de receita|321417.85|2003-05-01
492225|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|2691.76|2003-01-01
492226|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|218.4|2003-02-01
492227|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|186.84|2003-03-01
492228|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|98.27|2003-04-01
492229|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|31.28|2003-05-01
492230|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|15.84|2003-06-01
492231|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|336.6|2003-07-01
492232|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|15.84|2003-08-01
492233|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|158.84|2003-09-01
492234|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|325.37|2003-10-01
492235|201095|Prefeitura Municipal de João Pessoa|2003|12|TAXA PELA PUBLICIDADE|1|Lançamento de receita|15.84|2003-12-01
492236|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|9735.25|2003-01-01
492237|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|7357.61|2003-02-01
492238|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|6096.35|2003-03-01
492282|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|11736.57|2003-04-01
492283|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|12389.07|2003-05-01
492284|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|6413.52|2003-06-01
492285|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|11387.2|2003-07-01
492286|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|10203.56|2003-08-01
492287|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|11259.66|2003-09-01
492288|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|9226.6|2003-10-01
492289|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|14725.93|2003-11-01
492290|201095|Prefeitura Municipal de João Pessoa|2003|17|TAXA DE SERVICOS DIVERSOS|1|Lançamento de receita|8012.96|2003-12-01
492291|201095|Prefeitura Municipal de João Pessoa|2003|22|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR N.87/96|1|Lançamento de receita|58653.35|2003-01-01
492292|201095|Prefeitura Municipal de João Pessoa|2003|22|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR N.87/96|1|Lançamento de receita|52519.81|2003-02-01
492293|201095|Prefeitura Municipal de João Pessoa|2003|22|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR N.87/96|1|Lançamento de receita|52519.81|2003-03-01
492294|201095|Prefeitura Municipal de João Pessoa|2003|22|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR N.87/96|1|Lançamento de receita|105039.62|2003-05-01
492295|201095|Prefeitura Municipal de João Pessoa|2003|22|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR N.87/96|1|Lançamento de receita|52519.81|2003-06-01
492296|201095|Prefeitura Municipal de João Pessoa|2003|22|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR N.87/96|1|Lançamento de receita|52519.81|2003-07-01
492297|201095|Prefeitura Municipal de João Pessoa|2003|22|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR N.87/96|1|Lançamento de receita|52519.81|2003-08-01
492445|201095|Prefeitura Municipal de João Pessoa|2003|13|TAXA PELA OCUPACAO DE SOLOS E VIAS|1|Lançamento de receita|27888.16|2003-02-01
492446|201095|Prefeitura Municipal de João Pessoa|2003|13|TAXA PELA OCUPACAO DE SOLOS E VIAS|1|Lançamento de receita|30005.41|2003-03-01
492447|201095|Prefeitura Municipal de João Pessoa|2003|13|TAXA PELA OCUPACAO DE SOLOS E VIAS|1|Lançamento de receita|27724.79|2003-04-01
492448|201095|Prefeitura Municipal de João Pessoa|2003|13|TAXA PELA OCUPACAO DE SOLOS E VIAS|1|Lançamento de receita|32571.94|2003-05-01
492449|201095|Prefeitura Municipal de João Pessoa|2003|13|TAXA PELA OCUPACAO DE SOLOS E VIAS|1|Lançamento de receita|27469.24|2003-06-01
492450|201095|Prefeitura Municipal de João Pessoa|2003|13|TAXA PELA OCUPACAO DE SOLOS E VIAS|1|Lançamento de receita|35861.11|2003-07-01
492569|201095|Prefeitura Municipal de João Pessoa|2004|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E D"|1|Lançamento de receita|702074.41|2004-01-01
492570|201095|Prefeitura Municipal de João Pessoa|2004|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E D"|1|Lançamento de receita|495731.36|2004-02-01
492571|201095|Prefeitura Municipal de João Pessoa|2004|11120800|"IMPOSTO SOBRE TRANSMISSAO -""INTER VIVOS"" DE BENS IMÓVEIS E D"|1|Lançamento de receita|684563.07|2004-03-01
493031|201095|Prefeitura Municipal de João Pessoa|2003|19|OUTRAS RECEITAS PATRIMONIAIS|1|Lançamento de receita|316817.65|2003-06-01
493032|201095|Prefeitura Municipal de João Pessoa|2003|19|OUTRAS RECEITAS PATRIMONIAIS|1|Lançamento de receita|348454.75|2003-07-01
493033|201095|Prefeitura Municipal de João Pessoa|2003|19|OUTRAS RECEITAS PATRIMONIAIS|1|Lançamento de receita|301442.28|2003-08-01
493169|201095|Prefeitura Municipal de João Pessoa|2004|11212500|TAXA PELA RENOVACAO DE LICENCA|1|Lançamento de receita|23237.48|2004-01-01
493170|201095|Prefeitura Municipal de João Pessoa|2004|11212500|TAXA PELA RENOVACAO DE LICENCA|1|Lançamento de receita|27293.56|2004-02-01
493171|201095|Prefeitura Municipal de João Pessoa|2004|11212500|TAXA PELA RENOVACAO DE LICENCA|1|Lançamento de receita|30048.88|2004-03-01
493172|201095|Prefeitura Municipal de João Pessoa|2004|11212500|TAXA PELA RENOVACAO DE LICENCA|1|Lançamento de receita|26454.64|2004-04-01
493173|201095|Prefeitura Municipal de João Pessoa|2004|11212500|TAXA PELA RENOVACAO DE LICENCA|1|Lançamento de receita|32745.45|2004-05-01
493174|201095|Prefeitura Municipal de João Pessoa|2004|11212500|TAXA PELA RENOVACAO DE LICENCA|1|Lançamento de receita|22365.24|2004-06-01
493521|201095|Prefeitura Municipal de João Pessoa|2008|11212900|TAXAS PELO EXERCICIO DE OBRAS PARTICULARES|1|Lançamento de receita|63892.24|2008-01-01
493522|201095|Prefeitura Municipal de João Pessoa|2008|11212900|TAXAS PELO EXERCICIO DE OBRAS PARTICULARES|1|Lançamento de receita|100476.86|2008-02-01
493523|201095|Prefeitura Municipal de João Pessoa|2008|11212900|TAXAS PELO EXERCICIO DE OBRAS PARTICULARES|1|Lançamento de receita|69011.08|2008-03-01
493531|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|8027302.17|2004-01-01
493532|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|1192682.99|2004-02-01
493533|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|1048299.0|2004-03-01
493534|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|644748.96|2004-04-01
493535|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|606344.24|2004-05-01
493536|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|798887.48|2004-06-01
493537|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|637463.75|2004-07-01
493538|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|540916.16|2004-08-01
493539|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|616911.28|2004-09-01
493540|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|551174.05|2004-10-01
493541|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|486623.97|2004-11-01
493542|201095|Prefeitura Municipal de João Pessoa|2004|11120200|IMPOSTO PREDIAL E TERRITORIAL URBANO|1|Lançamento de receita|2162025.45|2004-12-01
493543|201095|Prefeitura Municipal de João Pessoa|2004|13250103|REMUNERACAO DE DEPOSITOS BANCARIOS - REC.DIRETAMENTE ARRECAD|1|Lançamento de receita|1360.95|2004-02-01
493544|201095|Prefeitura Municipal de João Pessoa|2004|13250103|REMUNERACAO DE DEPOSITOS BANCARIOS - REC.DIRETAMENTE ARRECAD|1|Lançamento de receita|2961.53|2004-04-01
493545|201095|Prefeitura Municipal de João Pessoa|2004|13250103|REMUNERACAO DE DEPOSITOS BANCARIOS - REC.DIRETAMENTE ARRECAD|1|Lançamento de receita|565.84|2004-05-01
493546|201095|Prefeitura Municipal de João Pessoa|2004|13250103|REMUNERACAO DE DEPOSITOS BANCARIOS - REC.DIRETAMENTE ARRECAD|1|Lançamento de receita|1273.23|2004-07-01
493547|201095|Prefeitura Municipal de João Pessoa|2004|13250103|REMUNERACAO DE DEPOSITOS BANCARIOS - REC.DIRETAMENTE ARRECAD|1|Lançamento de receita|280.58|2004-08-01
493548|201095|Prefeitura Municipal de João Pessoa|2004|13250103|REMUNERACAO DE DEPOSITOS BANCARIOS - REC.DIRETAMENTE ARRECAD|1|Lançamento de receita|384.33|2004-09-01
493549|201095|Prefeitura Municipal de João Pessoa|2004|13250103|REMUNERACAO DE DEPOSITOS BANCARIOS - REC.DIRETAMENTE ARRECAD|1|Lançamento de receita|88.22|2004-10-01
493550|201095|Prefeitura Municipal de João Pessoa|2004|13250103|REMUNERACAO DE DEPOSITOS BANCARIOS - REC.DIRETAMENTE ARRECAD|1|Lançamento de receita|152.39|2004-11-01
493551|201095|Prefeitura Municipal de João Pessoa|2004|13250103|REMUNERACAO DE DEPOSITOS BANCARIOS - REC.DIRETAMENTE ARRECAD|1|Lançamento de receita|1301.93|2004-12-01
493552|201095|Prefeitura Municipal de João Pessoa|2004|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|34506.23|2004-01-01
493553|201095|Prefeitura Municipal de João Pessoa|2004|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|35085.15|2004-03-01
493554|201095|Prefeitura Municipal de João Pessoa|2004|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|35612.2|2004-05-01
493555|201095|Prefeitura Municipal de João Pessoa|2004|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|17869.86|2004-06-01
493556|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|10346.32|2004-01-01
493557|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|15199.79|2004-02-01
493558|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|12667.09|2004-03-01
493559|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|11237.42|2004-04-01
493560|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|11363.42|2004-05-01
493561|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|11694.19|2004-06-01
493562|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|21154.17|2004-07-01
493563|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|10401.41|2004-08-01
493564|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|8384.83|2004-09-01
493565|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|32005.64|2004-10-01
493566|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|11359.21|2004-11-01
493567|201095|Prefeitura Municipal de João Pessoa|2004|19119900|MULTAS E JUROS DE MORA|1|Lançamento de receita|24762.96|2004-12-01
493568|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|882.68|2004-01-01
493569|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|579.81|2004-02-01
493570|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|738.09|2004-03-01
493571|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|379.83|2004-04-01
493572|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|270.26|2004-05-01
493573|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|595.32|2004-06-01
493574|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|1715.37|2004-07-01
493575|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|1065.3|2004-08-01
493576|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|599.21|2004-09-01
493577|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|724.57|2004-10-01
493578|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|1337.04|2004-11-01
493579|201095|Prefeitura Municipal de João Pessoa|2004|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|2681.1|2004-12-01
493580|201095|Prefeitura Municipal de João Pessoa|2004|22100000|ALIENACAO DE BENS MOVEIS|1|Lançamento de receita|5001.0|2004-04-01
